#======= TRAJECTORY BEGIN: moves from B1 to R20 (said reef 20 so I asumed it meant right)
#----------------------------------------------------------------------------------------------
#======== way points:  X(abs),    Y(abs),    Angle(abs),   X(rel),     Y(rel),   Angle(rel),  Weight
#--------             meters,     meters,     radians,    meters,     meters,     radians,    scalar
#--------Waypoint:     7.480       4.826       3.107       0.000       0.000       0.000       2.000
#--------Waypoint:     5.131       5.466      -1.885       2.370      -0.557       1.292       2.000
#----------------------------------------------------------------------------------------------
#========Robot Configuration
#--------Maximum Velocity:          2.54000  m/s
#--------Maximum Acceleration:      0.91440  m/s^2
#--------Start Velocity:            0.00000  m/s
#--------End Velocity:              0.00000  m/s
#--------Trajectory Reversed:  FALSE
#----------------------------------------------------------------------------------------------
#========Differential Drive Kinematics Constraint
#--------Configured:           Yes
#--------Maximum Velocity:          2.54000  m/s
#--------Track width:               0.73660  m
#----------------------------------------------------------------------------------------------
#========Differential Drive Voltage Constraint
#--------Configured:           No
#----------------------------------------------------------------------------------------------
#========Centripetal Acceleration Constraint
#--------Configured:           Yes
#--------Maximum Centripetal Acceleration:      0.60960  m/s^2
#----------------------------------------------------------------------------------------------
#========Mecanum Drive Kinematics Constraint
#--------Configured:           No
#----------------------------------------------------------------------------------------------
#========Swerve Drive Kinematics Constraint
#--------Configured:           Yes
#--------Maximum Velocity:          2.54000  m/s
#--------Modules count:             4   
#--------Module   1 X:              0.01270  m
#--------Module   1 Y:             -0.01270  m
#--------Module   2 X:              0.01270  m
#--------Module   2 Y:              0.01270  m
#--------Module   3 X:             -0.01270  m
#--------Module   3 Y:              0.01270  m
#--------Module   4 X:             -0.01270  m
#--------Module   4 Y:             -0.01270  m
#----------------------------------------------------------------------------------------------
#========Trajectory Creation 
#--------Spline type:            Cubic
#--------Trajectory orientation: Robot Relative
#--------Use Waypoint Weights:   Yes
#----------------------------------------------------------------------------------------------
#-- Time,       Velocity,   Accel,      X pos,      Y pos,      Heading, Curvature, Comment
#-- Seconds,    m/s,        m/s^2,      m,          m,          radians,    radians/meter,
   1.97012,    1.17121,   -0.91440,    1.54520,   -0.59655,   -0.39268,    0.21315,Segment:  20
   2.05221,    1.09614,   -0.91440,    1.63157,   -0.63122,   -0.36975,    0.28314,Segment:  21
   2.13670,    1.01889,   -0.91440,    1.71532,   -0.66234,   -0.34058,    0.37476,Segment:  22
   2.22365,    0.93938,   -0.91440,    1.79605,   -0.68937,   -0.30374,    0.49808,Segment:  23
   2.31323,    0.85747,   -0.91440,    1.87336,   -0.71174,   -0.25725,    0.66832,Segment:  24
   2.40582,    0.77281,   -0.91440,    1.94685,   -0.72889,   -0.19838,    0.90833,Segment:  25
   2.50214,    0.68473,   -0.91440,    2.01612,   -0.74028,   -0.12343,    1.25129,Segment:  26
   2.55215,    0.63900,   -0.91440,    2.04905,   -0.74363,   -0.07844,    1.47473,Segment:  27
   2.60377,    0.59179,   -0.87677,    2.08077,   -0.74534,   -0.02751,    1.74062,Segment:  28
   2.65739,    0.54479,   -0.76285,    2.11124,   -0.74532,    0.03014,    2.05394,Segment:  29
   2.71320,    0.50221,   -0.65122,    2.14040,   -0.74352,    0.09531,    2.41694,Segment:  30
   2.77122,    0.46443,   -0.54118,    2.16821,   -0.73985,    0.16871,    2.82625,Segment:  31
   2.83144,    0.43184,   -0.45898,    2.19461,   -0.73426,    0.25089,    3.26892,Segment:  32
   2.86238,    0.41763,   -0.40466,    2.20726,   -0.73072,    0.29533,    3.49503,Segment:  33
   2.89384,    0.40491,   -0.35044,    2.21955,   -0.72667,    0.34200,    3.71823,Segment:  34
   2.92578,    0.39371,   -0.29628,    2.23146,   -0.72210,    0.39081,    3.93268,Segment:  35
   2.95819,    0.38411,   -0.24212,    2.24299,   -0.71701,    0.44165,    4.13172,Segment:  36
   2.99101,    0.37616,   -0.18792,    2.25412,   -0.71138,    0.49434,    4.30816,Segment:  37
   3.02422,    0.36992,   -0.13364,    2.26487,   -0.70521,    0.54866,    4.45475,Segment:  38
   3.05777,    0.36544,   -0.07926,    2.27521,   -0.69849,    0.60433,    4.56472,Segment:  39
   3.09160,    0.36276,   -0.02472,    2.28514,   -0.69120,    0.66102,    4.63244,Segment:  40
   3.12565,    0.36192,    0.02999,    2.29466,   -0.68335,    0.71837,    4.65402,Segment:  41
   3.15987,    0.36294,    0.08491,    2.30376,   -0.67492,    0.77599,    4.62774,Segment:  42
   3.19420,    0.36586,    0.14006,    2.31243,   -0.66591,    0.83348,    4.55429,Segment:  43
   3.22858,    0.37067,    0.19547,    2.32067,   -0.65630,    0.89043,    4.43675,Segment:  44
   3.26294,    0.37739,    0.25116,    2.32847,   -0.64608,    0.94649,    4.28024,Segment:  45
   3.29723,    0.38600,   -0.61594,    2.33583,   -0.63526,    1.00131,    4.09137,Segment:  46
   3.33287,    0.36404,   -0.91440,    2.34273,   -0.62381,    1.05460,    3.87764,Segment:  47
   3.37245,    0.32786,   -0.91440,    2.34917,   -0.61173,    1.10612,    3.64679,Segment:  48
   3.41823,    0.28599,   -0.91440,    2.35515,   -0.59901,    1.15569,    3.40619,Segment:  49
   3.47369,    0.23528,   -0.91440,    2.36066,   -0.58565,    1.20316,    3.16244,Segment:  50
   3.54763,    0.16767,   -0.91440,    2.36570,   -0.57163,    1.24846,    2.92111,Segment:  51
   3.73100,    0.00000,   -0.91440,    2.37025,   -0.55695,    1.29154,    2.68665,Segment:  52
#======= TRAJECTORY END: moves from B1 to R20 (said reef 20 so I asumed it meant right)
